time,Value
519.44,10853.6279296875
519.45996,10844.431640625
519.48,10848.7099609375
519.5,10871.7255859375
519.51996,10918.7880859375
519.54,10995.9814453125
519.56,11106.810546875
519.58,11248.1708984375
519.6,11413.763671875
519.62,11595.8720703125
519.64,11783.1201171875
519.66,11962.3408203125
519.68,12124.3212890625
519.7,12267.587890625
519.72,12396.720703125
519.74,12515.4013671875
519.76,12621.6728515625
519.77997,12709.4755859375
519.8,12772.1669921875
519.82,12805.4169921875
519.83997,12810.173828125
519.86,12792.40234
519.88,12757.41797
519.89996,12709.298828125
519.92,12651.951171875
519.94,12586.57422
519.95996,12512.7314453125
519.98,12431.6650390625
520,12343.71094
520.01996,12245.0048828125
520.04,12132.1123046875
520.06,11997.9267578125
520.08,11831.173828125
520.1,11637.244140625
520.12,11438.1181640625
520.14,11250.29297
520.16,11082.580078125
520.18,10936.0439453125
520.2,10804.5517578125
520.22,10684.88281
520.24,10570.611328125
520.26,10450.341796875
520.27997,10317.33594
520.3,10175.35547
520.32,10027.4033203125
520.33997,9875.964844
520.36,9718.71875
520.38,9558.4814453125
520.39996,9406.195313
520.42,9262.003906
520.44,9118.3251953125
520.45996,8966.0146484375
520.48,8799.039063
520.5,8619.4443359375
520.51996,8427.216797
520.54,8222.664063
520.56,8015.2705078125
520.58,7818.310547
520.6,7636.513672
520.62,7463.93701171875
520.64,7284.32470703125
520.66,7080.89599609375
520.68,6845.279297
520.7,6571.679688
520.72,6257.65380859375
520.74,5909.208984
520.76,5535.0537109375
520.77997,5142.0263671875
520.8,4741.26708984375
520.82,4340.4033203125
520.83997,3947.64038085938
520.86,3572.65380859375
520.88,3215.07739257813
520.89996,2868.39477539063
520.92,2528.613281
520.94,2197.56225585938
520.95996,1882.669922
520.98,1593.042969
521,1332.15539550781
521.01996,1101.00317382813
521.04,898.028137207031
521.06,714.4101563
521.08,537.657348632813
521.1,353.346984863281
521.12,154.712097167969
521.14,-59.10176849
521.16,-287.3910828
521.18,-530.4881592
521.2,-785.6999512
521.22,-1049.592529
521.24,-1321.821045
521.26,-1605.044678
521.27997,-1902.680542
521.3,-2214.971436
521.32,-2539.768555
521.33997,-2877.18335
521.36,-3228.291504
521.38,-3585.197754
521.39996,-3931.446777
521.42,-4251.571289
521.44,-4537.111816
521.45996,-4790.50293
521.48,-5019.254395
521.5,-5228.647949
521.51996,-5422.449707
521.54,-5604.335449
521.56,-5777.353516
521.58,-5939.909668
521.6,-6089.285645
521.62,-6225.363281
521.64,-6350.094727
521.66,-6466.321777
521.68,-6575.412598
521.7,-6678.157715
521.72,-6781.219238
521.74,-6893.936035
521.76,-7023.581055
521.77997,-7173.125488
521.8,-7338.458496
521.82,-7516.521484
521.83997,-7705.087402
521.86,-7902.628418
521.88,-8107.489258
521.89996,-8317.311523
521.92,-8533.49707
521.94,-8755.310547
521.95996,-8975.224609
521.98,-9180.618164
522,-9357.93457
522.01996,-9502.229492
522.04,-9614.092773
522.06,-9692.970703
522.08,-9739.110352
522.1,-9754.008789
522.12,-9741.960938
522.14,-9712.769531
522.16,-9675.076172
522.18,-9636.325195
522.2,-9607.080078
522.22,-9593.086914
522.24,-9595.486328
522.26,-9614.541016
522.27997,-9648.397461
522.3,-9700.307617
522.32,-9775.297852
522.33997,-9869.073242
522.36,-9971.47168
522.38,-10069.7041
522.39996,-10150.64941
522.42,-10205.67969
522.44,-10228.73242
522.45996,-10214.1084
522.48,-10160.84082
522.5,-10069.54688
522.51996,-9941.711914
522.54,-9782.053711
522.56,-9598.821289
522.58,-9400.055664
522.6,-9189.771484
522.62,-8970.506836
522.64,-8743.394531
522.66,-8513.214844
522.68,-8289.431641
522.7,-8077.25
522.72,-7878.62793
522.74,-7696.301758
522.76,-7534.242676
522.77997,-7395.017578
522.8,-7277.840332
522.82,-7178.125
522.83997,-7090.896484
522.86,-7011.805176
522.88,-6937.404297
522.89996,-6863.916992
522.92,-6789.558105
522.94,-6715.608887
522.95996,-6639.157715
522.98,-6550.990234
523,-6442.025879
523.01996,-6306.546387
523.04,-6141.842285
523.06,-5944.708008
523.08,-5715.056152
523.1,-5453.684082
523.12,-5162.293945
523.14,-4849.922852
523.16,-4524.895996
523.18,-4192.828125
523.2,-3862.211426
523.22,-3540.031006
523.24,-3227.570068
523.26,-2926.473633
523.27997,-2645.033936
523.3,-2390.316406
523.32,-2165.606445
523.33997,-1970.528076
523.36,-1803.015381
523.38,-1660.972534
523.39996,-1539.712158
523.42,-1428.107422
523.44,-1309.759644
523.45996,-1173.978638
523.48,-1015.203491
523.5,-827.8855591
523.51996,-610.0072632
523.54,-364.3743286
523.56,-97.29264832
523.58,183.843734741211
523.6,476.840942382813
523.62,785.074829101563
523.64,1109.32580566406
523.66,1445.677734
523.68,1788.33850097656
523.7,2131.65673828125
523.72,2472.22192382813
523.74,2806.11254882813
523.76,3126.60083007813
523.77997,3424.90185546875
523.8,3696.57104492188
523.82,3942.638672
523.83997,4163.9111328125
523.86,4365.48779296875
523.88,4557.10009765625
523.89996,4747.02880859375
523.92,4937.2294921875
523.94,5121.59912109375
523.95996,5293.91259765625
523.98,5450.324219
524,5589.98193359375
524.01996,5715.82568359375
524.04,5833.884766
524.06,5948.73779296875
524.08,6068.3251953125
524.1,6206.7841796875
524.12,6369.8369140625
524.14,6553.78369140625
524.16,6750.54931640625
524.18,6951.61962890625
524.2,7150.89306640625
524.22,7336.93212890625
524.24,7498.66455078125
524.26,7633.615234
524.27997,7749.98486328125
524.3,7857.0224609375
524.32,7957.01611328125
524.33997,8052.19677734375
524.36,8146.160156
524.38,8239.945313
524.39996,8325.9013671875
524.42,8394.2880859375
524.44,8441.1455078125
524.45996,8472.326172
524.48,8502.3818359375
524.5,8540.96875
524.51996,8589.7568359375
524.54,8658.509766
524.56,8754.9091796875
524.58,8872.6123046875
524.6,9001.2958984375
524.62,9131.431641
524.64,9253.359375
524.66,9361.2568359375
524.68,9450.0498046875
524.7,9516.201172
524.72,9563.5419921875
524.74,9600.9345703125
524.76,9632.3779296875
524.77997,9653.261719
524.8,9654.830078
524.82,9630.3935546875
524.83997,9578.662109
524.86,9501.410156
524.88,9404.5361328125
524.89996,9299.0830078125
524.92,9196.1083984375
524.94,9104.039063
524.95996,9029.964844
524.98,8977.3916015625
525,8945.957031
525.01996,8934.005859
525.04,8933.8564453125
525.06,8933.9052734375
525.08,8926.984375
525.1,8915.5400390625
525.12,8903.804688
525.14,8895.119141
525.16,8891.3037109375
525.18,8890.027344
525.2,8884.226563
525.22,8863.3935546875
525.24,8819.2685546875
525.26,8747.5556640625
525.27997,8649.587891
525.3,8528.3017578125
525.32,8384.65625
525.33997,8220.3583984375
525.36,8042.1259765625
525.38,7858.728516
525.39996,7677.46826171875
525.42,7499.8330078125
525.44,7323.712891
525.45996,7148.03271484375
525.48,6973.77294921875
525.5,6803.3212890625
525.51996,6641.53173828125
525.54,6493.75732421875
525.56,6364.554688
525.58,6256.816406
525.6,6165.78173828125
525.62,6084.52099609375
525.64,6009.8037109375
525.66,5937.7041015625
525.68,5863.23193359375
525.7,5780.898438
525.72,5683.1826171875
525.74,5565.97412109375
525.76,5427.07861328125
525.77997,5262.52783203125
525.8,5068.97216796875
525.82,4846.31884765625
525.83997,4597.29248046875
525.86,4328.69677734375
525.88,4047.166016
525.89996,3758.65576171875
525.92,3471.2646484375
525.94,3194.14770507813
525.95996,2935.37670898438
525.98,2701.26928710938
526,2493.6005859375
526.01996,2309.48193359375
526.04,2148.39965820313
526.06,2010.30310058594
526.08,1889.57238769531
526.1,1779.26330566406
526.12,1677.05993652344
526.14,1581.13159179688
526.16,1486.04675292969
526.18,1382.09643554688
526.2,1257.33227539063
526.22,1107.21044921875
526.24,936.940307617188
526.26,750.191833496094
526.27997,549.2607422
526.3,336.543975830078
526.32,112.764892578125
526.33997,-117.5618134
526.36,-352.5406799
526.38,-595.427002
526.39996,-843.5025635
526.42,-1090.722534
526.44,-1332.335449
526.45996,-1566.270996
526.48,-1791.442627
526.5,-2000.562012
526.51996,-2183.077637
526.54,-2333.019531
526.56,-2452.411377
526.58,-2550.156006
526.6,-2635.095215
526.62,-2716.175049
526.64,-2801.695801
526.66,-2894.435547
526.68,-2991.995361
526.7,-3088.67749
526.72,-3180.030029
526.74,-3269.307861
526.76,-3365.577148
526.77997,-3474.60376
526.8,-3598.739746
526.82,-3741.13916
526.83997,-3904.508057
526.86,-4091.926025
526.88,-4304.646973
526.89996,-4538.362793
526.92,-4782.991211
526.94,-5025.216309
526.95996,-5255.620117
526.98,-5467.375
527,-5657.394043
527.01996,-5828.483887
527.04,-5982.97998
527.06,-6120.939453
527.08,-6237.938965
527.1,-6321.90625
527.12,-6361.606445
527.14,-6355.589844
527.16,-6311.070313
527.18,-6237.742188
527.2,-6146.825684
527.22,-6053.724121
527.24,-5972.404785
527.26,-5918.091797
527.27997,-5899.89502
527.3,-5923.117188
527.32,-5985.486816
527.33997,-6081.282227
527.36,-6201.005371
527.38,-6330.548828
527.39996,-6460.71582
527.42,-6589.831543
527.44,-6720.988281
527.45996,-6858.925293
527.48,-7003.6875
527.5,-7145.486816
527.51996,-7273.475586
527.54,-7380.820801
527.56,-7459.753418
527.58,-7503.446289
527.6,-7510.468262
527.62,-7485.592773
527.64,-7434.285156
527.66,-7359.674805
527.68,-7262.879883
527.7,-7146.795898
527.72,-7018.37793
527.74,-6882.523438
527.76,-6737.372559
527.77997,-6575.33252
527.8,-6394.548828
527.82,-6204.303223
527.83997,-6019.598633
527.86,-5852.776855
527.88,-5716.180664
527.89996,-5623.955078
527.92,-5583.958496
527.94,-5593.222168
527.95996,-5639.535645
527.98,-5712.311035
528,-5808.272461
528.01996,-5922.243164
528.04,-6039.449707
528.06,-6142.19043
528.08,-6218.777344
528.1,-6267.830078
528.12,-6289.575684
528.14,-6277.515137
528.16,-6223.804688
528.18,-6124.162598
528.2,-5983.362793
528.22,-5804.324219
528.24,-5588.161133
528.26,-5343.623535
528.27997,-5085.190918
528.3,-4829.827148
528.32,-4591.746582
528.33997,-4375.526855
528.36,-4176.044434
528.38,-3991.355713
528.39996,-3821.981689
528.42,-3666.833496
528.44,-3520.464844
528.45996,-3375.819092
528.48,-3228.936035
528.5,-3077.526611
528.51996,-2920.470215
528.54,-2756.388672
528.56,-2587.505615
528.58,-2420.046143
528.6,-2254.345947
528.62,-2085.240967
528.64,-1906.855103
528.66,-1719.920166
528.68,-1537.807861
528.7,-1375.835815
528.72,-1239.058105
528.74,-1121.938965
528.76,-1017.104492
528.77997,-922.4866333
528.8,-837.7509155
528.82,-759.1949463
528.83997,-680.3676758
528.86,-594.5107422
528.88,-496.1233215
528.89996,-378.8656311
528.92,-236.9933624
528.94,-69.20856476
528.95996,116.150413513184
528.98,307.804382324219
529,505.525177001953
529.01996,718.103759765625
529.04,951.583190917969
529.06,1200.07275390625
529.08,1452.40966796875
529.1,1700.69262695313
529.12,1943.39331054688
529.14,2180.10815429688
529.16,2408.50927734375
529.18,2628.33129882813
529.2,2842.73315429688
529.22,3052.5126953125
529.24,3251.98095703125
529.26,3436.75341796875
529.27997,3607.5791015625
529.3,3769.03247070313
529.32,3921.72338867188
529.33997,4059.43530273438
529.36,4176.15625
529.38,4272.9794921875
529.39996,4356.76025390625
529.42,4435.1181640625
529.44,4512.66455078125
529.45996,4596.04443359375
529.48,4692.9599609375
529.5,4807.4072265625
529.51996,4938.65625
529.54,5083.679688
529.56,5239.9970703125
529.58,5407.96337890625
529.6,5588.73486328125
529.62,5779.86083984375
529.64,5979.4248046875
529.66,6188.4501953125
529.68,6407.6767578125
529.7,6634.61572265625
529.72,6862.632813
529.74,7083.92626953125
529.76,7289.38818359375
529.77997,7471.9365234375
529.8,7626.625
529.82,7749.95068359375
529.83997,7842.25927734375
529.86,7909.36376953125
529.88,7958.65185546875
529.89996,7997.9775390625
529.92,8033.86572265625
529.94,8067.64501953125
529.95996,8098.79248046875
529.98,8130.74072265625
530,8165.65087890625
530.01996,8204.5888671875
530.04,8249.443359
530.06,8301.134766
530.08,8363.873047
530.1,8441.5478515625
530.12,8530.7783203125
530.14,8625.800781
530.16,8719.9931640625
530.18,8803.4638671875
530.2,8867.509766
530.22,8907.7548828125
530.24,8920.396484
530.26,8907.4697265625
530.27997,8878.8544921875
530.3,8840.1748046875
530.32,8794.8525390625
530.33997,8748.583984
530.36,8703.707031
530.38,8660.611328
530.39996,8620.4306640625
530.42,8580.7138671875
530.44,8538.5791015625
530.45996,8495.0087890625
530.48,8453.7568359375
530.5,8419.0693359375
530.51996,8394.726563
530.54,8384.476563
530.56,8389.046875
530.58,8403.6787109375
530.6,8422.7431640625
530.62,8441.490234
530.64,8454.9072265625
530.66,8463.007813
530.68,8466.650391
530.7,8464.800781
530.72,8456.6337890625
530.74,8439.6337890625
530.76,8411.6337890625
530.77997,8370.6884765625
530.8,8311.4443359375
530.82,8229.738281
530.83997,8124.90771484375
530.86,7995.09619140625
530.88,7839.9423828125
530.89996,7659.91455078125
530.92,7456.826172
530.94,7235.14306640625
530.95996,6999.394531
530.98,6756.3154296875
531,6514.615234
531.01996,6283.82568359375
531.04,6071.63037109375
531.06,5883.802734
531.08,5722.94189453125
531.1,5594.050781
531.12,5500.3388671875
531.14,5440.17138671875
531.16,5405.044922
531.18,5381.6396484375
531.2,5355.6689453125
531.22,5317.1826171875
531.24,5262.04638671875
531.26,5187.17529296875
531.27997,5091.166016
531.3,4973.59619140625
531.32,4833.447266
531.33997,4668.109375
531.36,4477.04638671875
531.38,4260.9560546875
531.39996,4024.039063
531.42,3775.21118164063
531.44,3521.65063476563
531.45996,3267.35473632813
531.48,3015.4521484375
531.5,2771.578125
531.51996,2542.15478515625
531.54,2329.244141
531.56,2129.37573242188
531.58,1937.4599609375
531.6,1748.30322265625
531.62,1556.29907226563
531.64,1356.86010742188
531.66,1148.87365722656
531.68,936.885925292969
531.7,727.056701660156
531.72,521.238342285156
531.74,317.151336669922
531.76,112.613502502441
531.77997,-91.81422424
531.8,-295.6847534
531.82,-499.3275146
531.83997,-699.7995605
531.86,-894.6480713
531.88,-1083.463623
531.89996,-1265.206421
531.92,-1440.280029
531.94,-1610.085693
531.95996,-1773.345093
531.98,-1934.612671
532,-2104.168457
532.01996,-2286.130371
532.04,-2481.709229
532.06,-2688.260986
532.08,-2900.438721
532.1,-3115.556396
532.12,-3332.068848
532.14,-3545.69165
532.16,-3754.557617
532.18,-3962.401123
532.2,-4173.851563
532.22,-4392.12793
532.24,-4612.416992
532.26,-4832.48291
532.27997,-5052.677246
532.3,-5270.226563
532.32,-5477.27002
532.33997,-5665.470215
532.36,-5834.272461
532.38,-5991.612305
532.39996,-6138.919922
532.42,-6271.179199
532.44,-6389.323242
532.45996,-6498.001465
532.48,-6597.411621
532.5,-6685.50293
532.51996,-6759.457031
532.54,-6819.029297
532.56,-6870.981934
532.58,-6921.563477
532.6,-6972.814453
532.62,-7031.232422
532.64,-7107.551758
532.66,-7205.961426
532.68,-7322.148926
532.7,-7450.248047
532.72,-7585.150391
532.74,-7724.086426
532.76,-7867.056152
532.77997,-8010.835449
532.8,-8151.364258
532.82,-8286.041992
532.83997,-8410.114258
532.86,-8519.475586
532.88,-8611.282227
532.89996,-8681.614258
532.92,-8726.070313
532.94,-8740.620117
532.95996,-8720.55957
532.98,-8666.388672
533,-8582.761719
533.01996,-8478.900391
533.04,-8366.910156
533.06,-8252.707031
533.08,-8138.856934
533.1,-8023.934082
533.12,-7905.189941
533.14,-7787.522461
533.16,-7679.738281
533.18,-7585.69873
533.2,-7507.945313
533.22,-7446.225098
533.24,-7398.097656
533.26,-7362.848633
533.27997,-7338.430176
533.3,-7322.013672
533.32,-7308.733887
533.33997,-7288.973145
533.36,-7251.391113
533.38,-7186.434082
533.39996,-7092.767578
533.42,-6976.519043
533.44,-6845.352539
533.45996,-6702.669922
533.48,-6548.306641
533.5,-6381.655762
533.51996,-6202.242188
533.54,-6009.400879
533.56,-5805.873535
533.58,-5597.495117
533.6,-5388.478516
533.62,-5181.680664
533.64,-4981.142578
533.66,-4790.271484
533.68,-4609.883301
533.7,-4442.180176
533.72,-4286.818359
533.74,-4137.696289
533.76,-3987.27124
533.77997,-3827.843506
533.8,-3655.784424
533.82,-3472.310059
533.83997,-3282.371094
533.86,-3090.412354
533.88,-2898.830811
533.89996,-2707.929443
533.92,-2514.9021
533.94,-2316.206055
533.95996,-2108.724121
533.98,-1889.127441
534,-1657.145508
534.01996,-1412.603271
534.04,-1153.667358
534.06,-881.5697021
534.08,-603.8081055
534.1,-328.5869141
534.12,-62.64164352
534.14,190.938934326172
534.16,434.159515380859
534.18,667.9677734
534.2,892.339782714844
534.22,1106.58471679688
534.24,1304.79541015625
534.26,1480.38806152344
534.27997,1630.79174804688
534.3,1759.85083007813
534.32,1875.06091308594
534.33997,1983.82543945313
534.36,2093.27978515625
534.38,2211.77880859375
534.39996,2347.36450195313
534.42,2509.74926757813
534.44,2706.14819335938
534.45996,2935.69775390625
534.48,3195.83618164063
534.5,3481.41552734375
534.51996,3782.0302734375
534.54,4091.31567382813
534.56,4410.27392578125
534.58,4741.2841796875
534.6,5087.37158203125
534.62,5445.91162109375
534.64,5807.591797
534.66,6161.4638671875
534.68,6497.35693359375
534.7,6802.95458984375
534.72,7068.7939453125
534.74,7294.4228515625
534.76,7481.88623046875
534.77997,7637.63623046875
534.8,7769.908203
534.82,7884.0478515625
534.83997,7983.93701171875
534.86,8072.132813
534.88,8147.81591796875
534.89996,8210.128906
534.92,8256.6943359375
534.94,8286.0244140625
534.95996,8304.9541015625
534.98,8324.652344
535,8358.710938
535.01996,8425.2939453125
535.04,8539.964844
535.06,8707.6611328125
535.08,8920.632813
535.1,9157.751953
535.12,9395.878906
535.14,9621.988281
535.16,9832.583984
535.18,10026.701171875
535.2,10200.3642578125
535.22,10351.4052734375
535.24,10483.98828
535.26,10604.1904296875
535.27997,10713.6787109375
535.3,10810.56641
535.32,10893.845703125
535.33997,10963.18359
535.36,11016.119140625
535.38,11046.0673828125
535.39996,11052.0556640625
535.42,11048.36328
535.44,11053.0966796875
535.45996,11073.4892578125
535.48,11100.53516
535.5,11121.01953
535.51996,11127.5146484375
535.54,11113.52734
535.56,11073.5126953125
535.58,11007.57031
535.6,10922.0732421875
535.62,10829.2353515625
535.64,10739.427734375
535.66,10654.744140625
535.68,10577.9091796875
535.7,10516.482421875
535.72,10473.71875
535.74,10442.6279296875
535.76,10409.10156
535.77997,10363.6044921875
535.8,10304.3662109375
535.82,10231.45703
535.83997,10145.4267578125
535.86,10046.556640625
535.88,9938.847656
535.89996,9826.53125
535.92,9708.099609
535.94,9577.3857421875
535.95996,9432.199219
535.98,9273.882813
536,9109.8037109375
536.01996,8947.832031
536.04,8785.054688
536.06,8622.4248046875
536.08,8470.3291015625
536.1,8331.3994140625
536.12,8198.662109
536.14,8068.542969
536.16,7936.53662109375
536.18,7794.93896484375
536.2,7640.7255859375
536.22,7465.47314453125
536.24,7260.84619140625
536.26,7029.00732421875
536.27997,6771.419922
536.3,6490.64208984375
536.32,6193.28125
536.33997,5881.24755859375
536.36,5562.8759765625
536.38,5249.98095703125
536.39996,4943.54443359375
536.42,4649.5126953125
536.44,4373.43310546875
536.45996,4113.144531
536.48,3868.95190429688
536.5,3639.3369140625
536.51996,3417.02612304688
536.54,3200.8056640625
536.56,2992.69091796875
536.58,2790.32836914063
536.6,2592.57739257813
536.62,2397.09790039063
536.64,2198.73168945313
536.66,1994.07788085938
536.68,1781.0185546875
536.7,1558.13500976563
536.72,1323.48840332031
536.74,1075.55346679688
536.76,817.826721191406
536.77997,557.598693847656
536.8,301.307556152344
536.82,53.0532608032227
536.83997,-186.611969
536.86,-417.6200562
536.88,-641.2495728
536.89996,-865.411377
536.92,-1096.56958
536.94,-1336.103394
536.95996,-1585.008301
536.98,-1841.905884
537,-2104.466064
537.01996,-2368.020996
537.04,-2624.726318
537.06,-2868.260742
537.08,-3099.14209
537.1,-3323.79541
537.12,-3547.730713
537.14,-3770.401855
537.16,-3989.307617
537.18,-4204.228027
537.2,-4415.733398
537.22,-4622.200195
537.24,-4820.123047
537.26,-5009.137695
537.27997,-5195.406738
537.3,-5383.759277
537.32,-5574.112793
537.33997,-5765.668945
537.36,-5959.333008
537.38,-6156.317383
537.39996,-6351.658691
537.42,-6534.345215
537.44,-6695.526855
537.45996,-6834.73877
537.48,-6952.278809
537.5,-7049.526855
537.51996,-7132.464355
537.54,-7208.623535
537.56,-7286.798828
537.58,-7370.778809
537.6,-7455.491699
537.62,-7536.299805
537.64,-7616.208984
537.66,-7698.134277
537.68,-7780.887695
537.7,-7862.594238
537.72,-7946.10498
537.74,-8037.746582
537.76,-8138.836426
537.77997,-8243.577148
537.8,-8345.330078
537.82,-8437.261719
537.83997,-8515.737305
537.86,-8577.24707
537.88,-8615.972656
537.89996,-8632.65332
537.92,-8634.414063
537.94,-8621.487305
537.95996,-8593.162109
537.98,-8552.405273
538,-8505.849609
538.01996,-8459.19043
538.04,-8413.025391
538.06,-8365.59082
538.08,-8319.283203
538.1,-8281.388672
538.12,-8257.827148
538.14,-8252.644531
538.16,-8264.241211
538.18,-8286.894531
538.2,-8311.96875
538.22,-8328.051758
538.24,-8325.438477
538.26,-8300.651367
538.27997,-8256.34668
538.3,-8196.382813
538.32,-8120.138672
538.33997,-8026.806152
538.36,-7920.01123
538.38,-7803.194824
538.39996,-7680.195801
538.42,-7552.098633
538.44,-7414.689941
538.45996,-7266.015137
538.48,-7105.67334
538.5,-6935.689453
538.51996,-6760.257813
538.54,-6582.055664
538.56,-6400.579102
538.58,-6212.073242
538.6,-6012.813477
538.62,-5805.071289
538.64,-5589.558594
538.66,-5368.138672
538.68,-5149.710938
538.7,-4941.92041
538.72,-4750.77002
538.74,-4580.972168
538.76,-4432.880371
538.77997,-4302.786621
538.8,-4187.387207
538.82,-4080.14624
538.83997,-3972.795654
538.86,-3859.845703
538.88,-3738.175537
538.89996,-3604.125977
538.92,-3450.204102
538.94,-3270.722168
538.95996,-3065.448242
538.98,-2833.722412
539,-2573.775391
539.01996,-2283.735596
539.04,-1964.626221
539.06,-1626.58728
539.08,-1285.319214
539.1,-955.8362427
539.12,-645.869873
539.14,-360.0683594
539.16,-103.5051346
539.18,127.030937194824
539.2,342.069976806641
539.22,548.442077636719
539.24,748.750305175781
539.26,943.213439941406
539.27997,1131.26745605469
539.3,1319.01379394531
539.32,1513.13537597656
539.33997,1715.66003417969
539.36,1927.55834960938
539.38,2152.253906
539.39996,2396.09545898438
539.42,2663.44458007813
539.44,2953.54931640625
539.45996,3259.29858398438
539.48,3569.17333984375
539.5,3872.46459960938
539.51996,4161.34375
539.54,4429.794922
539.56,4675.951172
539.58,4901.925781
539.6,5111.07080078125
539.62,5307.23583984375
539.64,5493.0556640625
539.66,5668.32470703125
539.68,5831.71435546875
539.7,5983.52001953125
539.72,6123.9267578125
539.74,6256.5419921875
539.76,6388.06982421875
539.77997,6524.166016
539.8,6672.1240234375
539.82,6835.8173828125
539.83997,7014.779297
539.86,7204.5263671875
539.88,7400.181641
539.89996,7595.61083984375
539.92,7786.50244140625
539.94,7972.49951171875
539.95996,8156.0126953125
539.98,8340.5927734375
540,8529.644531
540.01996,8727.777344
540.04,8933.3837890625
540.06,9138.361328
540.08,9330.0625
540.1,9496.2626953125
540.12,9628.892578
540.14,9728.800781
540.16,9798.982422
540.18,9841.59375
540.2,9863.845703
540.22,9878.4072265625
540.24,9895.5068359375
540.26,9918.279297
540.27997,9943.5732421875
540.3,9966.9560546875
540.32,9988.4677734375
540.33997,10010.07813
540.36,10032.0185546875
540.38,10053.982421875
540.39996,10081.564453125
540.42,10123.3955078125
540.44,10181.44531
540.45996,10249.0400390625
540.48,10319.474609375
540.5,10384.7490234375
540.51996,10437.07422
540.54,10468.744140625
540.56,10472.94922
540.58,10450.21484
540.6,10406.6181640625
540.62,10352.0263671875
540.64,10291.19531
540.66,10222.814453125
540.68,10145.46484
540.7,10058.9658203125
540.72,9962.8291015625
540.74,9855.9072265625
540.76,9738.074219
540.77997,9615.207031
540.8,9496.2333984375
540.82,9387.025391
540.83997,9291.9677734375
540.86,9215.3681640625
540.88,9156.6865234375
540.89996,9111.433594
540.92,9071.347656
540.94,9022.4375
540.95996,8956.2392578125
540.98,8873.2470703125
541,8779.2626953125
541.01996,8677.103516
541.04,8568.3125
541.06,8453.9541015625
541.08,8332.1591796875
541.1,8201.501953
541.12,8060.35107421875
541.14,7907.4052734375
541.16,7740.4755859375
541.18,7556.917969
541.2,7356.39111328125
541.22,7142.4306640625
541.24,6923.1904296875
541.26,6708.144531
541.27997,6503.68701171875
541.3,6310.25146484375
541.32,6122.708984
541.33997,5937.03857421875
541.36,5751.837891
541.38,5567.46533203125
541.39996,5386.87744140625
541.42,5214.974609
541.44,5054.578125
541.45996,4906.150391
541.48,4768.984375
541.5,4639.06591796875
541.51996,4511.9091796875
541.54,4385.1142578125
541.56,4253.753906
541.58,4110.6064453125
541.6,3949.30224609375
541.62,3767.90502929688
541.64,3566.92504882813
541.66,3350.919922
541.68,3125.2216796875
541.7,2894.12084960938
541.72,2663.22509765625
541.74,2432.21655273438
541.76,2196.52319335938
541.77997,1952.10717773438
541.8,1696.07934570313
541.82,1431.24194335938
541.83997,1163.81958007813
541.86,894.832824707031
541.88,625.767211914063
541.89996,362.440490722656
541.92,113.491752624512
541.94,-113.7329636
541.95996,-316.4549866
541.98,-492.755188
542,-642.2371826
542.01996,-769.8624878
542.04,-887.4208374
542.06,-1006.810181
542.08,-1132.862427
542.1,-1266.276611
542.12,-1408.433105
542.14,-1566.979126
542.16,-1749.966431
542.18,-1956.247559
542.2,-2183.165039
542.22,-2433.72168
542.24,-2709.850342
542.26,-3007.825684
542.27997,-3319.19165
542.3,-3634.343994
542.32,-3946.07666
542.33997,-4246.99707
542.36,-4525.012695
542.38,-4768.283203
542.39996,-4968.802734
542.42,-5126.792969
542.44,-5247.013672
542.45996,-5337.507324
542.48,-5408.047852
542.5,-5467.039551
542.51996,-5520.621094
542.54,-5567.172852
542.56,-5602.105957
542.58,-5625.877441
542.6,-5645.046387
542.62,-5667.739258
542.64,-5699.692383
542.66,-5741.605469
542.68,-5792.870605
542.7,-5854.166016
542.72,-5931.815918
542.74,-6031.437012
542.76,-6150.727051
542.77997,-6282.464355
542.8,-6416.594727
542.82,-6543.217773
542.83997,-6658.708496
542.86,-6764.845215
542.88,-6867.100586
542.89996,-6973.397949
542.92,-7084.88623
542.94,-7191.237305
542.95996,-7278.783691
542.98,-7341.854004
543,-7381.699219
543.01996,-7400.279297
543.04,-7399.87793
543.06,-7383.086426
543.08,-7353.075684
543.1,-7316.148438
543.12,-7279.549805
543.14,-7249.835938
543.16,-7233.424316
543.18,-7233.688477
543.2,-7245.290527
543.22,-7257.411621
543.24,-7263.305176
543.26,-7262.593262
543.27997,-7258.409668
543.3,-7253.083984
543.32,-7247.726563
543.33997,-7239.719727
543.36,-7222.253418
543.38,-7186.386719
543.39996,-7123.006348
543.42,-7029.736328
543.44,-6910.212891
543.45996,-6770.759766
543.48,-6617.179688
543.5,-6453.808594
543.51996,-6283.61084
543.54,-6111.282715
543.56,-5944.953125
543.58,-5792.452637
543.6,-5658.730469
543.62,-5541.163574
543.64,-5432.425781
543.66,-5328.938965
543.68,-5232.361816
543.7,-5149.576172
543.72,-5083.611328
543.74,-5028.844238
543.76,-4976.27832
543.77997,-4916.064941
543.8,-4840.077637
543.82,-4739.849609
543.83997,-4610.394043
543.86,-4456.782715
543.88,-4287.236816
543.89996,-4104.60498
543.92,-3904.728271
543.94,-3688.38623
543.95996,-3461.745117
543.98,-3232.486816
544,-3001.725098
544.01996,-2765.221191
544.04,-2520.627197
544.06,-2272.199707
544.08,-2027.356323
544.1,-1785.5896
